course_id,course_name,credits,course_link,prerequisites
01:787:305,INTENSIVE ADVANCED POLISH ABROAD,4.0,https://reell.rutgers.edu/academics/undergraduate/courses-undergraduate,01:787:202
01:790:101,NATURE OF POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:102,INTRODUCTION TO INTERNATIONAL RELATIONS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:103,COMPARATIVE POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:104,AMERICAN GOVERNMENT,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:106,LAW & POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:250,TOPICS IN POLI SCI,1.5,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:251,TOPICS IN POLI SCI,1.5,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:252,TOPICS IN POLI SCI,1.5,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:253,TOPICS IN POLI SCI,1.5,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:254,INTRO TO THE RESEARCH PROCESS: THE LITERATURE REVIEW,1.5,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:264,RELIGION AND REPRODUCTION: JEWISH AND CHRISTIAN EXPERIENCES,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:280,POLITICS OF DISABILITY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:292,INTRODUCTION TO CRITICAL INTELLIGENCE STUDIES,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:300,INTRO POLSCI METHODS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:301,POLITCL CAMPAIGNING,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:302,AMER PARTY POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:303,ELECTIONS AND PARTICIPATION,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:304,CONGRESSIONAL POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:305,PUBLIC POLICY FORMATION,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:306,AMERICAN PRESIDENCY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:307,SURVEY RESEARCH,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:308,NEW JERSEY POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:310,UK POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:311,EUROPEAN POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:312,CHANGE IN LATIN AMERICA,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:313,POLITICAL ECONOMY OF EAST ASIA,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:315,POLITICS & CULTURE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:316,"POLITICS, LITERATURE, AND THE ARTS",3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:317,GLOBALIZATN NON-WEST,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:318,COMPARATIVE PUBLIC POLICY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:319,ISSUES OF AMERICAN FOREIGN POLICY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:320,POLITICS AND SOCIAL POLICY: LESSONS FROMEUROPE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:322,STRATEGY IN INTERNATIONAL RELATIONS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:323,DEFENSE POLICY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:324,CAUSES OF WAR,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:327,INTERNATIONAL POLITICAL ECONOMY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:328,CARIBBEAN POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:329,LATINO POLITICS US,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:330,INTEREST GROUPS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:331,URBAN POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:332,MONEY AND MODERN AMERICA,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:333,"RACE, ETHNICITY, AND POLITICS",3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:334,POL BLACK AMERICA,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:335,WOMEN AND AMERICAN POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:338,GOVERNMENT AND BUSINESS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:340,LAW & SOCIETY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:341,PUBLIC ADMINISTRATION: AMERICAN BUREAUCRACY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:342,POLITICS OF AUTHORITARIAN REGIMES,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:343,TERRORISM AND COUNTERTERRORISM,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:345,MASS MEDIA AND US DEMOCRACY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:347,POLITICAL REPRESENTATION,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:348,PSYCHOLOGY&POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:349,TOPICS IN AMER POL,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:350,ENVIRONMENTAL POLITICS-UNITED STATES AND INTERNATIONAL,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:351,CONTEMPORARY POLITICS IN THE MIDDLE EAST,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:352,ISRAELI POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:353,ENDING CIVIL WAR AND BUILDING PEACE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:356,ORGANIZING FOR SOCIAL CHANGE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:357,COMPARATIVE POLITICAL ECONOMY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:359,WOMEN AND POLITICS IN MIDDLE EAST,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:360,GENDER & POLITICS IN GLOBAL PERSPECTIVE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:361,INTERNATL ORGANIZATN,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:362,INTERNATIONAL LAW,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:364,GLOBAL ORDER,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:365,GENDER & POL THEORY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:366,POLITICS OF NATIONAL SECURITY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:367,ISLAM&DEMOC MID EAST,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:369,TOPICS IN WORLD POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:370,TOPICS IN POL THEORY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:371,WEST TRAD/PLATO-MACH,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:372,WST TRAD/HOBBES-MILL,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:373,"LEGAL PHILOSOPHY, RIGHTS, AND JUSTICE",3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:374,DEMOCRATIC POL PHIL,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:375,AMERICAN POLITICAL THOUGHT TO 1865,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:376,AMERICAN POLITICAL THOUGHT FROM 1865,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:377,MARX & MARXIST THRY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:378,INTERNATIONAL HUMAN RIGHTS LAW,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:379,WRITING WITH REVISIONS IN POLITICAL SCIENCE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:381,POLITICS OF RUSSIA AND EASTERN EUROPE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:382,FORPOL RUSIA&EST EUR,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:385,ARAB POL & SOCIETY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:386,POL CHANGE CHINA,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:387,POLITICS AND CULTURE IN GREECE AND THE BALKANS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:388,IDEOLOGIES OF RIGHT,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:389,TOPICS IN COMPARATIVE POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:391,DATA SCIENCE FOR POLITICAL SCIENCE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:392,QUALITATIVE RESEARCH METHODS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:395,POLITICAL SCIENCE SEMINAR,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:397,WASHINGTON INTERNSHP,9.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:399,INDEPENDENT STUDY,1.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:400,INDEPENDENT STUDY,1.5,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:401,AMERICAN CONSTITUTIONAL LAW,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:404,POL CRIMINAL JUSTICE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:790:104', '01:790:106']}"
01:790:406,CIV LIB & CIV RIGHTS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:790:104', '01:790:106', '01:790:201', '01:790:247']}"
01:790:409,COURTS & PUBLIC POL,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:410,ADV STUDIES IN LAW I,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:411,ADV STUDIES LAW II,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:419,RES SEM CAUSE OF WAR,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:423,CONTEMPORARY FEMINIST THEORY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:426,"GENDER,PUB POL & LAW",3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:428,PRACTICE OF POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:429,PROCESSES OF POLITIC,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:430,ADV STDY PUB POLICY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:441,DATA SCIENCE FOR POLITICAL SCIENCE CAPSTONE,1.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,01:790:391
01:790:452,ADV TPC MID EAST POL,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:457,ISLAMIC LAW&JURISPRU,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:472,RELIGION & POLITICS,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:473,CRITICS OF MODERNITY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:477,CRITICAL THEORY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:481,INTERNSHIP IN POLITICAL SCIENCE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:482,INTERNSHIP POL SCI,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:483,CRITICAL THINKING AND ANALYTIC WRITING FOR THE INTELLIGENCE COMMUNITY,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,01:790:292
01:790:484,RESEARCH IN CRITICAL INTELLIGENCE STUDIES,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:485,INTELLIGENCE STUDIES INTERNSHIP,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:488,FIELD INT IN POL SCI,,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:491,ADVANCED INDEPENDENT STUDY AND RESEARCH,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:492,ADVANCED INDEPENDENT STUDY AND RESEARCH,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:494,WASHINGTON RESEARCH,6.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:495,HONORS IN POLI SCI,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:790:496,HONORS IN POLITICAL SCIENCE,3.0,https://polisci.rutgers.edu/academics/undergraduate/course-descriptions,
01:810:101,ELEMENTARY PORTUGUESE,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:102,ELEMENTARY PORTUGUESE,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,01:810:101
01:810:130,INTERMEDIATE PORTUGUESE,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,01:810:102
01:810:135,PORTUGUESE FOR SPEAKERS OF SPANISH,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:136,PORTUGUESE FOR SPEAKERS OF SPANISH II,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,01:810:135
01:810:160,PORT IN THE WORLD,1.5,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:201,PORTUGUESE AND LUSO-AFRO-BRAZILIAN CULTURES AND CONVERSATION,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:203,PORTUGUESE AND LUSO-AFRO-BRAZILIAN CULTURES AND CONVERSATION,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:130', '01:810:135', '01:810:142']}"
01:810:241,PORT SPK WORLD-ENG,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:242,PORT SPK WORLD-ENG,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:309,AFRICA AND PORTUGAL: AN INTRODUCTION,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:310,BRAZIL:AN INTRODUCTN,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:315,LIT&CULT PROT SPK-WL,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:316,LIT&CULT PROT SPK-WL,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:325,ADV GRAMMAR & STYLE,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:326,ADVANCED COMPOSITION,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:327,ADV PORTUGUESE LANG,4.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:330,LIT & CULT BRAZIL,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:335,PORTUGAL 20C &BEYOND,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:340,BRAZIL 20C & BEYOND,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:345,REALISM IN PORT LIT,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:201', '01:810:203']}"
01:810:350,LITS&CULTS LUSO AFRI,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:361,BRAZIL AND THE U.S.: COMPARATIVE APPROACHES,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:370,PORTUGUESE TRANSLATN,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,01:810:325
01:810:417,HIST OF PORTUGU LANG,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:309', '01:810:310', '01:810:315', '01:810:316', '01:810:325', '01:810:326', '01:810:330', '01:810:340', '01:810:345', '01:810:350']}"
01:810:420,BRAZILIAN NARRATIVE,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:315', '01:810:316', '01:810:330', '01:810:335', '01:810:340', '01:810:345']}"
01:810:430,CAMOES & RENAISSANCE,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:315', '01:810:316', '01:810:335', '01:810:340', '01:810:345']}"
01:810:440,PORT-SPK WORLD,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:315', '01:810:316', '01:810:330', '01:810:335', '01:810:340', '01:810:345', '01:810:350']}"
01:810:491,TPCS LUSO-BR LIT&CUL,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:492,TPCS LUSO-BR LIT&CUL,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,"{'logic': 'OR', 'requirements': ['01:810:309', '01:810:310', '01:810:315', '01:810:316', '01:810:330', '01:810:335', '01:810:340', '01:810:345']}"
01:810:493,INDEPENDENT STUDY,,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:494,INDEPENDENT STUDY,,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:497,HONORS IN PORTUGUESE,,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:498,HONORS IN PORTUGUESE,,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:810:499,RDNGS IN PORTUGUESE,3.0,https://span-port.rutgers.edu/spanish-syllabi-synopses,
01:830:101,GENERAL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/858-830101-general-psychology113,
01:830:123,SOUL BELIEFS: COURSES AND CONSEQUENCES,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/859-830123-signature-course-soul-beliefs,
01:830:200,QUANTITATIVE METHODS IN PSYCHOLOGY,4.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/860-830200-quantitative-methods,01:640:025
01:830:201,PRINCIPLES AND ISSUES IN PSYCHOLOGICAL SCIENCE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/861-830201-principles-issues-in-psych-science,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:202,DATA SCIENCE & ADDICTION RESERACH METHODS 1,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,01:830:101
01:830:203,DATA SCIENCE & ADDICTION RESEARCH METHODS 2,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,01:830:202
01:830:210,BEHAVIORAL DATA ANALYSIS,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/862-830210-behavioral-data-analysis,"{'logic': 'OR', 'requirements': ['01:960:211', '01:960:285', '01:960:379']}"
01:830:220,PSYCHOLOGICAL THEMES AND THEORIES IN MODERN FILMS,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/863-830220-psych-themes-theories-modern-film,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:230,MEDIA PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:250,PSYCHOLOGY OF ART,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/864-830250-psychology-of-art,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:271,PRINCIPLES OF DEVELOPMENTAL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/865-830271-principles-of-developmental-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:272,DRUGS AND HUMAN BEHAVIOR,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/866-830272-drugs-and-human-behavior,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:300,INTRO TO CLINICAL & SCHOOL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/867-13830300-intro-to-clinical-a-school-psych,01:830:101
01:830:301,SENSATION AND PERCEPTION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/868-830301-sensation-and-perception,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:302,SENSATION AND PERCEPTION LABORATORY,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/869-830302-sensation-and-perception-lab34,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:200', '01:955:276', '01:960:212', '01:960:401', '33:136:385']}"
01:830:303,MEMORY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/870-830303-memory,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:304,MEMORY LAB,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,01:830:200
01:830:305,COGNITION,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/871-830305-cognition35,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:306,COGNITION LABORATORY,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/872-830306-cognition-lab,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:200', '01:955:276', '01:960:212', '01:960:401', '33:136:385']}"
01:830:307,PERCEPTION IN COGNITIVE SCIENCE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/873-830307-perc-in-cog-science,01:830:101
01:830:308,PSYCHOSOCIAL FOUNDATIONS OF HEALTH AND MEDICINE,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/874-830308-psysoc-found-hlth-medicine,"{'logic': 'OR', 'requirements': ['01:830:101', '01:920:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:310,NEUROPSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/875-830310-neuropsychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:311,LEARNING PROCESSES,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/876-830311-learning-processes127,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:312,LEARNING PROCESSES LABORATORY,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/877-830312-learning-processes-lab,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:200', '01:955:276', '01:960:212', '01:960:401', '33:136:385']}"
01:830:313,PHYSIOLOGICAL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/878-830313-physiological-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:314,PHYSIO PSYCH LAB,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:200', '01:955:276', '01:960:212', '01:960:401', '33:136:385']}"
01:830:315,COMPARATIVE PSYCH,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/879-830315-comparative-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:316,COMPARATIVE PSY LAB,1.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions,"{'logic': 'AND', 'requirements': ['01:830:101', '01:830:200']}"
01:830:320,FORENSIC PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/975-830320-forensic-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:321,SOCIAL PSYCHOLOGY,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/880-830321-social-psychology,"{'logic': 'OR', 'requirements': ['01:830:101', '50:830:101', {'logic': 'AND', 'requirements': ['21:830:101', '21:830:102']}]}"
01:830:323,RESEARCH METHODS IN SOCIAL PSYCHOLOGY,4.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/881-830323-research-methods-in-social-psychology,"{'logic': 'OR', 'requirements': ['01:220:322', '01:377:275', '01:830:210', '01:960:212', '01:960:401', '33:136:385', {'logic': 'AND', 'requirements': ['01:830:200', '01:830:321']}]}"
01:830:325,THE RELIGIOUS MIND,3.0,https://psych.rutgers.edu/academics/undergraduate/course-descriptions/882-830325-the-religious-mind,
